Type,Iterations,Time,OptIterations,Discount,Epsilon,SCost,NegTerm,PosTerm,KeyLoss
value,64,0.003796,31,0.999999,1e-06,-0.04,-1,8.65,0.5
value,64,0.003907,31,0.999999,1e-06,-0.04,-1,8.66,0.5
value,64,0.003809,31,0.999999,1e-06,-0.04,-1,8.67,0.5
value,64,0.003856,31,0.999999,1e-06,-0.04,-1,8.68,0.5
value,64,0.003788,31,0.999999,1e-06,-0.04,-1,8.69,0.5
value,64,0.003838,31,0.999999,1e-06,-0.04,-1,8.7,0.5
value,64,0.003807,31,0.999999,1e-06,-0.04,-1,8.71,0.5
value,64,0.00388,31,0.999999,1e-06,-0.04,-1,8.72,0.5
value,64,0.00384,31,0.999999,1e-06,-0.04,-1,8.73,0.5
value,64,0.003839,31,0.999999,1e-06,-0.04,-1,8.74,0.5
value,64,0.003807,31,0.999999,1e-06,-0.04,-1,8.75,0.5
value,64,0.003851,31,0.999999,1e-06,-0.04,-1,8.76,0.5
value,64,0.003789,31,0.999999,1e-06,-0.04,-1,8.77,0.5
value,64,0.003881,31,0.999999,1e-06,-0.04,-1,8.78,0.5
value,64,0.003787,31,0.999999,1e-06,-0.04,-1,8.79,0.5
value,64,0.003859,31,0.999999,1e-06,-0.04,-1,8.8,0.5
value,64,0.003812,31,0.999999,1e-06,-0.04,-1,8.81,0.5
value,64,0.003894,31,0.999999,1e-06,-0.04,-1,8.82,0.5
value,64,0.004204,31,0.999999,1e-06,-0.04,-1,8.83,0.5
value,64,0.005542,31,0.999999,1e-06,-0.04,-1,8.84,0.5
value,64,0.004658,31,0.999999,1e-06,-0.04,-1,8.85,0.5
value,64,0.004216,31,0.999999,1e-06,-0.04,-1,8.86,0.5
value,64,0.003859,31,0.999999,1e-06,-0.04,-1,8.87,0.5
value,64,0.003848,31,0.999999,1e-06,-0.04,-1,8.88,0.5
value,64,0.00379,31,0.999999,1e-06,-0.04,-1,8.89,0.5
value,64,0.003846,31,0.999999,1e-06,-0.04,-1,8.9,0.5
value,64,0.003787,31,0.999999,1e-06,-0.04,-1,8.91,0.5
value,64,0.003882,31,0.999999,1e-06,-0.04,-1,8.92,0.5
value,64,0.003812,31,0.999999,1e-06,-0.04,-1,8.93,0.5
value,64,0.00385,31,0.999999,1e-06,-0.04,-1,8.94,0.5
value,64,0.003787,31,0.999999,1e-06,-0.04,-1,8.95,0.5
value,64,0.003899,31,0.999999,1e-06,-0.04,-1,8.96,0.5
value,64,0.003788,31,0.999999,1e-06,-0.04,-1,8.97,0.5
value,64,0.003879,31,0.999999,1e-06,-0.04,-1,8.98,0.5
value,64,0.003815,31,0.999999,1e-06,-0.04,-1,8.99,0.5
value,64,0.003868,31,0.999999,1e-06,-0.04,-1,9,0.5
value,64,0.003789,31,0.999999,1e-06,-0.04,-1,9.01,0.5
value,64,0.003879,31,0.999999,1e-06,-0.04,-1,9.02,0.5
value,64,0.003787,31,0.999999,1e-06,-0.04,-1,9.03,0.5
value,64,0.003874,31,0.999999,1e-06,-0.04,-1,9.04,0.5
value,64,0.00381,31,0.999999,1e-06,-0.04,-1,9.05,0.5
value,64,0.003877,31,0.999999,1e-06,-0.04,-1,9.06,0.5
value,64,0.003788,31,0.999999,1e-06,-0.04,-1,9.07,0.5
value,64,0.003841,31,0.999999,1e-06,-0.04,-1,9.08,0.5
value,64,0.005168,31,0.999999,1e-06,-0.04,-1,9.09,0.5
value,64,0.004956,31,0.999999,1e-06,-0.04,-1,9.1,0.5
value,64,0.004434,31,0.999999,1e-06,-0.04,-1,9.11,0.5
value,64,0.004043,31,0.999999,1e-06,-0.04,-1,9.12,0.5
value,64,0.003796,31,0.999999,1e-06,-0.04,-1,9.13,0.5
value,64,0.003866,31,0.999999,1e-06,-0.04,-1,9.14,0.5
value,64,0.003795,31,0.999999,1e-06,-0.04,-1,9.15,0.5
value,64,0.003865,31,0.999999,1e-06,-0.04,-1,9.16,0.5
value,64,0.003799,31,0.999999,1e-06,-0.04,-1,9.17,0.5
value,64,0.003863,31,0.999999,1e-06,-0.04,-1,9.18,0.5
value,64,0.003796,31,0.999999,1e-06,-0.04,-1,9.19,0.5
value,64,0.003862,31,0.999999,1e-06,-0.04,-1,9.2,0.5
value,64,0.003799,31,0.999999,1e-06,-0.04,-1,9.21,0.5
value,64,0.004782,31,0.999999,1e-06,-0.04,-1,9.22,0.5
value,64,0.005137,31,0.999999,1e-06,-0.04,-1,9.23,0.5
value,64,0.004544,31,0.999999,1e-06,-0.04,-1,9.24,0.5
value,64,0.004059,31,0.999999,1e-06,-0.04,-1,9.25,0.5
value,64,0.003789,31,0.999999,1e-06,-0.04,-1,9.26,0.5
value,64,0.003787,31,0.999999,1e-06,-0.04,-1,9.27,0.5
value,64,0.003839,31,0.999999,1e-06,-0.04,-1,9.28,0.5
value,64,0.003808,31,0.999999,1e-06,-0.04,-1,9.29,0.5
value,64,0.003879,31,0.999999,1e-06,-0.04,-1,9.3,0.5
value,64,0.003788,31,0.999999,1e-06,-0.04,-1,9.31,0.5
value,64,0.003848,31,0.999999,1e-06,-0.04,-1,9.32,0.5
value,64,0.003807,31,0.999999,1e-06,-0.04,-1,9.33,0.5
value,64,0.005521,31,0.999999,1e-06,-0.04,-1,9.34,0.5
value,64,0.004761,31,0.999999,1e-06,-0.04,-1,9.35,0.5
value,64,0.004703,31,0.999999,1e-06,-0.04,-1,9.36,0.5
value,64,0.004271,31,0.999999,1e-06,-0.04,-1,9.37,0.5
value,64,0.003818,31,0.999999,1e-06,-0.04,-1,9.38,0.5
value,64,0.003848,31,0.999999,1e-06,-0.04,-1,9.39,0.5
value,64,0.003789,31,0.999999,1e-06,-0.04,-1,9.4,0.5
value,64,0.003922,31,0.999999,1e-06,-0.04,-1,9.41,0.5
value,64,0.003791,31,0.999999,1e-06,-0.04,-1,9.42,0.5
value,64,0.00385,31,0.999999,1e-06,-0.04,-1,9.43,0.5
value,64,0.003788,31,0.999999,1e-06,-0.04,-1,9.44,0.5
value,64,0.003897,31,0.999999,1e-06,-0.04,-1,9.45,0.5
value,64,0.00379,31,0.999999,1e-06,-0.04,-1,9.46,0.5
value,64,0.00385,31,0.999999,1e-06,-0.04,-1,9.47,0.5
value,64,0.003788,31,0.999999,1e-06,-0.04,-1,9.48,0.5
value,64,0.003898,31,0.999999,1e-06,-0.04,-1,9.49,0.5
value,64,0.003789,31,0.999999,1e-06,-0.04,-1,9.5,0.5
value,64,0.003878,31,0.999999,1e-06,-0.04,-1,9.51,0.5
value,64,0.003789,31,0.999999,1e-06,-0.04,-1,9.52,0.5
value,64,0.003787,31,0.999999,1e-06,-0.04,-1,9.53,0.5
value,64,0.003869,31,0.999999,1e-06,-0.04,-1,9.54,0.5
value,64,0.003787,31,0.999999,1e-06,-0.04,-1,9.55,0.5
value,64,0.003848,31,0.999999,1e-06,-0.04,-1,9.56,0.5
value,64,0.003787,31,0.999999,1e-06,-0.04,-1,9.57,0.5
value,64,0.003894,31,0.999999,1e-06,-0.04,-1,9.58,0.5
value,64,0.003788,31,0.999999,1e-06,-0.04,-1,9.59,0.5
value,64,0.003858,31,0.999999,1e-06,-0.04,-1,9.6,0.5
value,64,0.003789,31,0.999999,1e-06,-0.04,-1,9.61,0.5
value,64,0.003875,31,0.999999,1e-06,-0.04,-1,9.62,0.5
value,64,0.003788,31,0.999999,1e-06,-0.04,-1,9.63,0.5
value,64,0.003875,31,0.999999,1e-06,-0.04,-1,9.64,0.5
value,64,0.003788,31,0.999999,1e-06,-0.04,-1,9.65,0.5
value,64,0.003853,31,0.999999,1e-06,-0.04,-1,9.66,0.5
value,64,0.003809,31,0.999999,1e-06,-0.04,-1,9.67,0.5
value,64,0.003851,31,0.999999,1e-06,-0.04,-1,9.68,0.5
value,64,0.003788,31,0.999999,1e-06,-0.04,-1,9.69,0.5
value,64,0.003849,31,0.999999,1e-06,-0.04,-1,9.7,0.5
value,64,0.003809,31,0.999999,1e-06,-0.04,-1,9.71,0.5
value,64,0.00385,31,0.999999,1e-06,-0.04,-1,9.72,0.5
value,64,0.003787,31,0.999999,1e-06,-0.04,-1,9.73,0.5
value,64,0.003839,31,0.999999,1e-06,-0.04,-1,9.74,0.5
value,64,0.003811,31,0.999999,1e-06,-0.04,-1,9.75,0.5
value,64,0.00385,31,0.999999,1e-06,-0.04,-1,9.76,0.5
value,64,0.003789,31,0.999999,1e-06,-0.04,-1,9.77,0.5
value,64,0.003826,31,0.999999,1e-06,-0.04,-1,9.78,0.5
value,64,0.00384,31,0.999999,1e-06,-0.04,-1,9.79,0.5
value,64,0.003808,31,0.999999,1e-06,-0.04,-1,9.8,0.5
value,64,0.005704,31,0.999999,1e-06,-0.04,-1,9.81,0.5
value,64,0.004766,31,0.999999,1e-06,-0.04,-1,9.82,0.5
value,64,0.004211,31,0.999999,1e-06,-0.04,-1,9.83,0.5
value,64,0.003892,31,0.999999,1e-06,-0.04,-1,9.84,0.5
value,64,0.003828,31,0.999999,1e-06,-0.04,-1,9.85,0.5
value,64,0.003849,31,0.999999,1e-06,-0.04,-1,9.86,0.5
value,64,0.003789,31,0.999999,1e-06,-0.04,-1,9.87,0.5
value,64,0.003859,31,0.999999,1e-06,-0.04,-1,9.88,0.5
value,64,0.003788,31,0.999999,1e-06,-0.04,-1,9.89,0.5
value,64,0.00385,31,0.999999,1e-06,-0.04,-1,9.9,0.5
value,64,0.00379,31,0.999999,1e-06,-0.04,-1,9.91,0.5
value,64,0.003868,31,0.999999,1e-06,-0.04,-1,9.92,0.5
value,64,0.003787,31,0.999999,1e-06,-0.04,-1,9.93,0.5
value,64,0.004337,31,0.999999,1e-06,-0.04,-1,9.94,0.5
value,64,0.005414,31,0.999999,1e-06,-0.04,-1,9.95,0.5
value,64,0.004674,31,0.999999,1e-06,-0.04,-1,9.96,0.5
value,64,0.004091,31,0.999999,1e-06,-0.04,-1,9.97,0.5
value,64,0.003866,31,0.999999,1e-06,-0.04,-1,9.98,0.5
value,64,0.003796,31,0.999999,1e-06,-0.04,-1,9.99,0.5
value,64,0.003868,31,0.999999,1e-06,-0.04,-1,10,0.5
value,64,0.005758,31,0.999999,1e-06,-0.04,-1,0.01,0.5
value,64,0.004767,31,0.999999,1e-06,-0.04,-1,0.02,0.5
value,64,0.004178,31,0.999999,1e-06,-0.04,-1,0.03,0.5
value,64,0.003873,31,0.999999,1e-06,-0.04,-1,0.04,0.5
value,64,0.003796,31,0.999999,1e-06,-0.04,-1,0.05,0.5
value,64,0.003863,31,0.999999,1e-06,-0.04,-1,0.06,0.5
value,64,0.003797,31,0.999999,1e-06,-0.04,-1,0.07,0.5
value,64,0.003898,31,0.999999,1e-06,-0.04,-1,0.08,0.5
value,64,0.003829,31,0.999999,1e-06,-0.04,-1,0.09,0.5
value,64,0.004979,31,0.999999,1e-06,-0.04,-1,0.1,0.5
value,64,0.005051,31,0.999999,1e-06,-0.04,-1,0.11,0.5
value,64,0.004535,31,0.999999,1e-06,-0.04,-1,0.12,0.5
value,64,0.004059,31,0.999999,1e-06,-0.04,-1,0.13,0.5
value,64,0.003798,31,0.999999,1e-06,-0.04,-1,0.14,0.5
value,64,0.003862,31,0.999999,1e-06,-0.04,-1,0.15,0.5
value,64,0.0038,31,0.999999,1e-06,-0.04,-1,0.16,0.5
value,64,0.003796,31,0.999999,1e-06,-0.04,-1,0.17,0.5
value,64,0.003898,31,0.999999,1e-06,-0.04,-1,0.18,0.5
value,64,0.003796,31,0.999999,1e-06,-0.04,-1,0.19,0.5
value,64,0.005715,31,0.999999,1e-06,-0.04,-1,0.2,0.5
value,64,0.004748,31,0.999999,1e-06,-0.04,-1,0.21,0.5
value,64,0.004202,31,0.999999,1e-06,-0.04,-1,0.22,0.5
value,64,0.003881,31,0.999999,1e-06,-0.04,-1,0.23,0.5
value,64,0.003807,31,0.999999,1e-06,-0.04,-1,0.24,0.5
value,64,0.003887,31,0.999999,1e-06,-0.04,-1,0.25,0.5
value,64,0.003788,31,0.999999,1e-06,-0.04,-1,0.26,0.5
value,64,0.003888,31,0.999999,1e-06,-0.04,-1,0.27,0.5
value,64,0.003807,31,0.999999,1e-06,-0.04,-1,0.28,0.5
value,64,0.003841,31,0.999999,1e-06,-0.04,-1,0.29,0.5
value,64,0.00379,31,0.999999,1e-06,-0.04,-1,0.3,0.5
value,64,0.003849,31,0.999999,1e-06,-0.04,-1,0.31,0.5
value,64,0.003806,31,0.999999,1e-06,-0.04,-1,0.32,0.5
value,64,0.004392,31,0.999999,1e-06,-0.04,-1,0.33,0.5
value,64,0.005394,31,0.999999,1e-06,-0.04,-1,0.34,0.5
value,64,0.004673,31,0.999999,1e-06,-0.04,-1,0.35,0.5
value,64,0.004079,31,0.999999,1e-06,-0.04,-1,0.36,0.5
value,64,0.003865,31,0.999999,1e-06,-0.04,-1,0.37,0.5
value,64,0.003796,31,0.999999,1e-06,-0.04,-1,0.38,0.5
value,64,0.003865,31,0.999999,1e-06,-0.04,-1,0.39,0.5
value,64,0.003798,31,0.999999,1e-06,-0.04,-1,0.4,0.5
value,64,0.004504,31,0.999999,1e-06,-0.04,-1,0.41,0.5
value,64,0.005415,31,0.999999,1e-06,-0.04,-1,0.42,0.5
value,64,0.004717,31,0.999999,1e-06,-0.04,-1,0.43,0.5
value,64,0.004296,31,0.999999,1e-06,-0.04,-1,0.44,0.5
value,64,0.003852,31,0.999999,1e-06,-0.04,-1,0.45,0.5
value,64,0.003863,31,0.999999,1e-06,-0.04,-1,0.46,0.5
value,64,0.003799,31,0.999999,1e-06,-0.04,-1,0.47,0.5
value,64,0.003867,31,0.999999,1e-06,-0.04,-1,0.48,0.5
value,64,0.003796,31,0.999999,1e-06,-0.04,-1,0.49,0.5
value,64,0.003846,31,0.999999,1e-06,-0.04,-1,0.5,0.5
value,64,0.003799,31,0.999999,1e-06,-0.04,-1,0.51,0.5
value,64,0.003892,31,0.999999,1e-06,-0.04,-1,0.52,0.5
value,64,0.003819,31,0.999999,1e-06,-0.04,-1,0.53,0.5
value,64,0.003865,31,0.999999,1e-06,-0.04,-1,0.54,0.5
value,64,0.003798,31,0.999999,1e-06,-0.04,-1,0.55,0.5
value,64,0.003862,31,0.999999,1e-06,-0.04,-1,0.56,0.5
value,64,0.003834,31,0.999999,1e-06,-0.04,-1,0.57,0.5
value,64,0.003805,31,0.999999,1e-06,-0.04,-1,0.58,0.5
value,64,0.003898,31,0.999999,1e-06,-0.04,-1,0.59,0.5
value,64,0.003796,31,0.999999,1e-06,-0.04,-1,0.6,0.5
value,64,0.003865,31,0.999999,1e-06,-0.04,-1,0.61,0.5
value,64,0.003795,31,0.999999,1e-06,-0.04,-1,0.62,0.5
value,64,0.003865,31,0.999999,1e-06,-0.04,-1,0.63,0.5
value,64,0.003797,31,0.999999,1e-06,-0.04,-1,0.64,0.5
value,64,0.00389,31,0.999999,1e-06,-0.04,-1,0.65,0.5
value,64,0.003796,31,0.999999,1e-06,-0.04,-1,0.66,0.5
value,64,0.003863,31,0.999999,1e-06,-0.04,-1,0.67,0.5
value,64,0.003796,31,0.999999,1e-06,-0.04,-1,0.68,0.5
value,64,0.003867,31,0.999999,1e-06,-0.04,-1,0.69,0.5
value,64,0.003796,31,0.999999,1e-06,-0.04,-1,0.7,0.5
value,64,0.00392,31,0.999999,1e-06,-0.04,-1,0.71,0.5
value,64,0.005737,31,0.999999,1e-06,-0.04,-1,0.72,0.5
value,64,0.004739,31,0.999999,1e-06,-0.04,-1,0.73,0.5
value,64,0.004157,31,0.999999,1e-06,-0.04,-1,0.74,0.5
value,64,0.003787,31,0.999999,1e-06,-0.04,-1,0.75,0.5
value,64,0.003835,31,0.999999,1e-06,-0.04,-1,0.76,0.5
value,64,0.003832,31,0.999999,1e-06,-0.04,-1,0.77,0.5
value,64,0.004034,31,0.999999,1e-06,-0.04,-1,0.78,0.5
value,64,0.00561,31,0.999999,1e-06,-0.04,-1,0.79,0.5
value,64,0.004754,31,0.999999,1e-06,-0.04,-1,0.8,0.5
value,64,0.004126,31,0.999999,1e-06,-0.04,-1,0.81,0.5
value,64,0.003913,31,0.999999,1e-06,-0.04,-1,0.82,0.5
value,64,0.003795,31,0.999999,1e-06,-0.04,-1,0.83,0.5
value,64,0.003868,31,0.999999,1e-06,-0.04,-1,0.84,0.5
value,64,0.00383,31,0.999999,1e-06,-0.04,-1,0.85,0.5
value,64,0.003863,31,0.999999,1e-06,-0.04,-1,0.86,0.5
value,64,0.003795,31,0.999999,1e-06,-0.04,-1,0.87,0.5
value,64,0.003863,31,0.999999,1e-06,-0.04,-1,0.88,0.5
value,64,0.003799,31,0.999999,1e-06,-0.04,-1,0.89,0.5
value,64,0.003863,31,0.999999,1e-06,-0.04,-1,0.9,0.5
value,64,0.003795,31,0.999999,1e-06,-0.04,-1,0.91,0.5
value,64,0.00386,31,0.999999,1e-06,-0.04,-1,0.92,0.5
value,64,0.003798,31,0.999999,1e-06,-0.04,-1,0.93,0.5
value,64,0.003864,31,0.999999,1e-06,-0.04,-1,0.94,0.5
value,64,0.003795,31,0.999999,1e-06,-0.04,-1,0.95,0.5
value,64,0.00386,31,0.999999,1e-06,-0.04,-1,0.96,0.5
value,64,0.003797,31,0.999999,1e-06,-0.04,-1,0.97,0.5
value,64,0.003864,31,0.999999,1e-06,-0.04,-1,0.98,0.5
value,64,0.003796,31,0.999999,1e-06,-0.04,-1,0.99,0.5
value,64,0.00386,31,0.999999,1e-06,-0.04,-1,1,0.5
value,64,0.003799,31,0.999999,1e-06,-0.04,-1,1.01,0.5
value,64,0.003859,31,0.999999,1e-06,-0.04,-1,1.02,0.5
value,64,0.003796,31,0.999999,1e-06,-0.04,-1,1.03,0.5
value,64,0.003892,31,0.999999,1e-06,-0.04,-1,1.04,0.5
value,64,0.003833,31,0.999999,1e-06,-0.04,-1,1.05,0.5
value,64,0.003839,31,0.999999,1e-06,-0.04,-1,1.06,0.5
value,64,0.003809,31,0.999999,1e-06,-0.04,-1,1.07,0.5
value,64,0.003853,31,0.999999,1e-06,-0.04,-1,1.08,0.5
value,64,0.00379,31,0.999999,1e-06,-0.04,-1,1.09,0.5
value,64,0.003852,31,0.999999,1e-06,-0.04,-1,1.1,0.5
value,64,0.003808,31,0.999999,1e-06,-0.04,-1,1.11,0.5
value,64,0.003877,31,0.999999,1e-06,-0.04,-1,1.12,0.5
value,64,0.00379,31,0.999999,1e-06,-0.04,-1,1.13,0.5
value,64,0.003847,31,0.999999,1e-06,-0.04,-1,1.14,0.5
value,64,0.003809,31,0.999999,1e-06,-0.04,-1,1.15,0.5
value,64,0.003786,31,0.999999,1e-06,-0.04,-1,1.16,0.5
value,64,0.003849,31,0.999999,1e-06,-0.04,-1,1.17,0.5
value,64,0.003788,31,0.999999,1e-06,-0.04,-1,1.18,0.5
value,64,0.003847,31,0.999999,1e-06,-0.04,-1,1.19,0.5
value,64,0.003807,31,0.999999,1e-06,-0.04,-1,1.2,0.5
value,64,0.003849,31,0.999999,1e-06,-0.04,-1,1.21,0.5
value,64,0.003788,31,0.999999,1e-06,-0.04,-1,1.22,0.5
value,64,0.005505,31,0.999999,1e-06,-0.04,-1,1.23,0.5
value,64,0.00477,31,0.999999,1e-06,-0.04,-1,1.24,0.5
value,64,0.004344,31,0.999999,1e-06,-0.04,-1,1.25,0.5
value,64,0.004149,31,0.999999,1e-06,-0.04,-1,1.26,0.5
value,64,0.003808,31,0.999999,1e-06,-0.04,-1,1.27,0.5
value,64,0.003853,31,0.999999,1e-06,-0.04,-1,1.28,0.5
value,64,0.003789,31,0.999999,1e-06,-0.04,-1,1.29,0.5
value,64,0.003874,31,0.999999,1e-06,-0.04,-1,1.3,0.5
value,64,0.003798,31,0.999999,1e-06,-0.04,-1,1.31,0.5
value,64,0.00386,31,0.999999,1e-06,-0.04,-1,1.32,0.5
value,64,0.003815,31,0.999999,1e-06,-0.04,-1,1.33,0.5
value,64,0.003847,31,0.999999,1e-06,-0.04,-1,1.34,0.5
value,64,0.003787,31,0.999999,1e-06,-0.04,-1,1.35,0.5
value,64,0.004007,31,0.999999,1e-06,-0.04,-1,1.36,0.5
value,64,0.005641,31,0.999999,1e-06,-0.04,-1,1.37,0.5
value,64,0.004752,31,0.999999,1e-06,-0.04,-1,1.38,0.5
value,64,0.004125,31,0.999999,1e-06,-0.04,-1,1.39,0.5
value,64,0.003868,31,0.999999,1e-06,-0.04,-1,1.4,0.5
value,64,0.003796,31,0.999999,1e-06,-0.04,-1,1.41,0.5
value,64,0.003863,31,0.999999,1e-06,-0.04,-1,1.42,0.5
value,64,0.003796,31,0.999999,1e-06,-0.04,-1,1.43,0.5
value,64,0.003865,31,0.999999,1e-06,-0.04,-1,1.44,0.5
value,64,0.003797,31,0.999999,1e-06,-0.04,-1,1.45,0.5
value,64,0.003858,31,0.999999,1e-06,-0.04,-1,1.46,0.5
value,64,0.003795,31,0.999999,1e-06,-0.04,-1,1.47,0.5
value,64,0.003867,31,0.999999,1e-06,-0.04,-1,1.48,0.5
value,64,0.003798,31,0.999999,1e-06,-0.04,-1,1.49,0.5
value,64,0.004693,31,0.999999,1e-06,-0.04,-1,1.5,0.5
value,64,0.005191,31,0.999999,1e-06,-0.04,-1,1.51,0.5
value,64,0.004567,31,0.999999,1e-06,-0.04,-1,1.52,0.5
value,64,0.004057,31,0.999999,1e-06,-0.04,-1,1.53,0.5
value,64,0.003799,31,0.999999,1e-06,-0.04,-1,1.54,0.5
value,64,0.003787,31,0.999999,1e-06,-0.04,-1,1.55,0.5
value,64,0.003897,31,0.999999,1e-06,-0.04,-1,1.56,0.5
value,64,0.003786,31,0.999999,1e-06,-0.04,-1,1.57,0.5
value,64,0.00388,31,0.999999,1e-06,-0.04,-1,1.58,0.5
value,64,0.003799,31,0.999999,1e-06,-0.04,-1,1.59,0.5
value,64,0.005652,31,0.999999,1e-06,-0.04,-1,1.6,0.5
value,64,0.00475,31,0.999999,1e-06,-0.04,-1,1.61,0.5
value,64,0.004706,31,0.999999,1e-06,-0.04,-1,1.62,0.5
value,64,0.004209,31,0.999999,1e-06,-0.04,-1,1.63,0.5
value,64,0.003808,31,0.999999,1e-06,-0.04,-1,1.64,0.5
value,64,0.00385,31,0.999999,1e-06,-0.04,-1,1.65,0.5
value,64,0.003787,31,0.999999,1e-06,-0.04,-1,1.66,0.5
value,64,0.003886,31,0.999999,1e-06,-0.04,-1,1.67,0.5
value,64,0.003807,31,0.999999,1e-06,-0.04,-1,1.68,0.5
value,64,0.003877,31,0.999999,1e-06,-0.04,-1,1.69,0.5
value,64,0.0038,31,0.999999,1e-06,-0.04,-1,1.7,0.5
value,64,0.00384,31,0.999999,1e-06,-0.04,-1,1.71,0.5
value,64,0.00381,31,0.999999,1e-06,-0.04,-1,1.72,0.5
value,64,0.003849,31,0.999999,1e-06,-0.04,-1,1.73,0.5
value,64,0.003787,31,0.999999,1e-06,-0.04,-1,1.74,0.5
value,64,0.003844,31,0.999999,1e-06,-0.04,-1,1.75,0.5
value,64,0.003789,31,0.999999,1e-06,-0.04,-1,1.76,0.5
value,64,0.003899,31,0.999999,1e-06,-0.04,-1,1.77,0.5
value,64,0.003787,31,0.999999,1e-06,-0.04,-1,1.78,0.5
value,64,0.003848,31,0.999999,1e-06,-0.04,-1,1.79,0.5
value,64,0.00379,31,0.999999,1e-06,-0.04,-1,1.8,0.5
value,64,0.003808,31,0.999999,1e-06,-0.04,-1,1.81,0.5
value,64,0.003848,31,0.999999,1e-06,-0.04,-1,1.82,0.5
value,64,0.003787,31,0.999999,1e-06,-0.04,-1,1.83,0.5
value,64,0.004317,31,0.999999,1e-06,-0.04,-1,1.84,0.5
value,64,0.003987,31,0.999999,1e-06,-0.04,-1,1.85,0.5
value,64,0.004018,31,0.999999,1e-06,-0.04,-1,1.86,0.5
value,64,0.004086,31,0.999999,1e-06,-0.04,-1,1.87,0.5
value,64,0.00381,31,0.999999,1e-06,-0.04,-1,1.88,0.5
value,64,0.003844,31,0.999999,1e-06,-0.04,-1,1.89,0.5
value,64,0.004311,31,0.999999,1e-06,-0.04,-1,1.9,0.5
value,64,0.003888,31,0.999999,1e-06,-0.04,-1,1.91,0.5
value,64,0.003846,31,0.999999,1e-06,-0.04,-1,1.92,0.5
value,64,0.003958,31,0.999999,1e-06,-0.04,-1,1.93,0.5
value,64,0.004276,31,0.999999,1e-06,-0.04,-1,1.94,0.5
value,64,0.004067,31,0.999999,1e-06,-0.04,-1,1.95,0.5
value,64,0.003917,31,0.999999,1e-06,-0.04,-1,1.96,0.5
value,64,0.004011,31,0.999999,1e-06,-0.04,-1,1.97,0.5
value,64,0.003911,31,0.999999,1e-06,-0.04,-1,1.98,0.5
value,64,0.004593,31,0.999999,1e-06,-0.04,-1,1.99,0.5
value,64,0.003906,31,0.999999,1e-06,-0.04,-1,2,0.5
value,64,0.00401,31,0.999999,1e-06,-0.04,-1,2.01,0.5
value,64,0.003964,31,0.999999,1e-06,-0.04,-1,2.02,0.5
value,64,0.004142,31,0.999999,1e-06,-0.04,-1,2.03,0.5
value,64,0.003887,31,0.999999,1e-06,-0.04,-1,2.04,0.5
value,64,0.004018,31,0.999999,1e-06,-0.04,-1,2.05,0.5
value,64,0.003876,31,0.999999,1e-06,-0.04,-1,2.06,0.5
value,64,0.003913,31,0.999999,1e-06,-0.04,-1,2.07,0.5
value,64,0.003875,31,0.999999,1e-06,-0.04,-1,2.08,0.5
value,64,0.004379,31,0.999999,1e-06,-0.04,-1,2.09,0.5
value,64,0.004082,31,0.999999,1e-06,-0.04,-1,2.1,0.5
value,64,0.004157,31,0.999999,1e-06,-0.04,-1,2.11,0.5
value,64,0.003788,31,0.999999,1e-06,-0.04,-1,2.12,0.5
value,64,0.005505,31,0.999999,1e-06,-0.04,-1,2.13,0.5
value,64,0.005301,31,0.999999,1e-06,-0.04,-1,2.14,0.5
value,64,0.004551,31,0.999999,1e-06,-0.04,-1,2.15,0.5
value,64,0.004076,31,0.999999,1e-06,-0.04,-1,2.16,0.5
value,64,0.0038,31,0.999999,1e-06,-0.04,-1,2.17,0.5
value,64,0.004283,31,0.999999,1e-06,-0.04,-1,2.18,0.5
value,64,0.004239,31,0.999999,1e-06,-0.04,-1,2.19,0.5
value,64,0.004178,31,0.999999,1e-06,-0.04,-1,2.2,0.5
value,64,0.004867,31,0.999999,1e-06,-0.04,-1,2.21,0.5
value,64,0.00474,31,0.999999,1e-06,-0.04,-1,2.22,0.5
value,64,0.004295,31,0.999999,1e-06,-0.04,-1,2.23,0.5
value,64,0.006116,31,0.999999,1e-06,-0.04,-1,2.24,0.5
value,64,0.004556,31,0.999999,1e-06,-0.04,-1,2.25,0.5
value,64,0.005287,31,0.999999,1e-06,-0.04,-1,2.26,0.5
value,64,0.00444,31,0.999999,1e-06,-0.04,-1,2.27,0.5
value,64,0.004623,31,0.999999,1e-06,-0.04,-1,2.28,0.5
value,64,0.007304,31,0.999999,1e-06,-0.04,-1,2.29,0.5
value,64,0.004088,31,0.999999,1e-06,-0.04,-1,2.3,0.5
value,64,0.004306,31,0.999999,1e-06,-0.04,-1,2.31,0.5
value,64,0.004284,31,0.999999,1e-06,-0.04,-1,2.32,0.5
value,64,0.004957,31,0.999999,1e-06,-0.04,-1,2.33,0.5
value,64,0.005346,31,0.999999,1e-06,-0.04,-1,2.34,0.5
value,64,0.004288,31,0.999999,1e-06,-0.04,-1,2.35,0.5
value,64,0.004055,31,0.999999,1e-06,-0.04,-1,2.36,0.5
value,64,0.004391,31,0.999999,1e-06,-0.04,-1,2.37,0.5
value,64,0.004039,31,0.999999,1e-06,-0.04,-1,2.38,0.5
value,64,0.004278,31,0.999999,1e-06,-0.04,-1,2.39,0.5
value,64,0.004784,31,0.999999,1e-06,-0.04,-1,2.4,0.5
value,64,0.00554,31,0.999999,1e-06,-0.04,-1,2.41,0.5
